@relation relation name
@attribute Seq Name string
@attribute Width string
@attribute GC Content string
@attribute GC Ratio string
@data
'TAE_circ01017_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(7896-7679)(7896-7679)(8036-7896)(7805-7659)(8036-7805)','956','52.1967','1.1325'
'TAE_circ01014_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(7496-7243)(7496-7243)(7537-7496)(7307-6938)(7537-7307)','1151','41.4422','0.6796'
'TAE_circ01015_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(7496-7264)(7496-7264)(7568-7496)(7307-6938)(7568-7307)','1171','41.076','0.7179'
'TAE_circ01016_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(7614-7507)(7614-7507)','216','50.9259','0.7188'
'TAE_circ01017_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(7916-7679)(7916-7679)(8036-7916)(7827-7496)(8036-7827)','1139','52.4144','1.1021'
'TAE_circ01023_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(8876-8756)(8876-8756)','242','61.157','0.7619'
'TAE_circ01024_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(8887-8765)(8887-8765)','246','61.7886','0.8095'
'TAE_circ01025_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(8893-8771)(8893-8771)','246','61.7886','0.8537'
'TAE_circ01026_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(8893-8793)(8893-8793)','202','64.3564','0.8056'
'TAE_circ01014_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(7496-7243)(7496-7243)(7537-7496)(7307-6992)(7537-7307)','1097','42.2972','0.6812'
'TAE_circ01015_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(7496-7264)(7496-7264)(7568-7496)(7307-6992)(7568-7307)','1117','41.8979','0.7206'
'TAE_circ01016_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(7614-7507)(7614-7507)','216','50.9259','0.7188'
'TAE_circ01017_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(7786-7496)(7786-7496)(8036-7786)','833','53.5414','1.0939'
'TAE_circ01018_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(11252-8118)(11252-8118)(11256-11252)(8184-7962)(11256-8184)','9571','49.6291','0.9644'
'TAE_circ01019_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(11252-8123)(11252-8123)(11261-11252)(8184-7962)(11261-8184)','9571','49.6291','0.9644'
'TAE_circ01021_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(11252-8127)(11252-8127)(11265-11252)(8184-7962)(11265-8184)','9571','49.6082','0.9636'
'TAE_circ01022_Traes_4DS_5C2095EE7|ta_iwgsc_4ds_v1_2287564(-):(11252-8153)(11252-8153)(11259-11252)(8184-7962)(11259-8184)','9507','49.5845','0.9625'
'TAE_circ01027_Traes_4DS_0C058CFF8|ta_iwgsc_4ds_v1_2288507(-):(12752-12636)(12752-12636)','234','68.3761','0.4815'
'TAE_circ01028_Traes_4DS_F311D64BE|ta_iwgsc_4ds_v1_2289014(+):(5748-5848)(5748-5848)','202','56.4356','1.5909'
'TAE_circ01028_Traes_4DS_F311D64BE|ta_iwgsc_4ds_v1_2289014(+):(5748-5848)(5748-5848)','202','56.4356','1.5909'
'TAE_circ01029_Traes_4DS_543B7D1A8|ta_iwgsc_4ds_v1_2295868(+):(1830-1936)(1830-1936)','214','59.8131','0.3617'
'TAE_circ01030_Traes_4DS_542118A8D|ta_iwgsc_4ds_v1_2296313(+):(2567-2684)(2567-2684)','236','57.6271','0.6585'
'TAE_circ01030_Traes_4DS_542118A8D|ta_iwgsc_4ds_v1_2296313(+):(2567-2684)(2567-2684)','236','57.6271','0.6585'
'TAE_circ01031_Traes_4DS_51F51A043|ta_iwgsc_4ds_v1_2297250(-):(4245-4101)(4245-4101)','290','44.1379','2.2'
'TAE_circ01031_Traes_4DS_51F51A043|ta_iwgsc_4ds_v1_2297250(-):(4245-4101)(4245-4101)','290','44.1379','2.2'
'TAE_circ01032_Traes_4DS_05DEB5A63|ta_iwgsc_4ds_v1_2301338(-):(11694-10777)(11694-10777)(11718-11694)(11616-11521)(10956-10893)(10819-10738)(11718-10819)','3003','39.4272','1.0484'
'TAE_circ01032_Traes_4DS_05DEB5A63|ta_iwgsc_4ds_v1_2301338(-):(11694-10777)(11694-10777)(11718-11694)(11616-11521)(10956-10893)(10819-10738)(11718-10819)','3003','39.4272','1.0484'
'TAE_circ01032_Traes_4DS_05DEB5A63|ta_iwgsc_4ds_v1_2301338(-):(11694-10777)(11694-10777)(11718-11694)(11616-11521)(10956-10893)(10819-10738)(11718-10819)','3003','39.4272','1.0484'
'TAE_circ01032_Traes_4DS_05DEB5A63|ta_iwgsc_4ds_v1_2301338(-):(11694-10777)(11694-10777)(11718-11694)(11616-11520)(10956-10893)(10819-10738)(11718-10819)','3004','39.4474','1.0502'
'TAE_circ01032_Traes_4DS_05DEB5A63|ta_iwgsc_4ds_v1_2301338(-):(11694-10777)(11694-10777)(11718-11694)(11616-11521)(10958-10893)(10819-10738)(11718-10819)','3005','39.4343','1.0502'
'TAE_circ01033_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(28112-27423)(28112-27423)(28193-28112)(27484-27397)(28193-27484)','2260','35.4867','1.1444'
'TAE_circ01034_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(30269-30041)(30269-30041)','458','50.655','1.1481'
'TAE_circ01033_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(28112-27423)(28112-27423)(28193-28112)(27484-27394)(28193-27484)','2263','35.5281','1.1497'
'TAE_circ01034_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(30269-30041)(30269-30041)','458','50.655','1.1481'
'TAE_circ01033_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(28112-27423)(28112-27423)(28193-28112)(27484-27394)(28193-27484)','2263','35.5281','1.1497'
'TAE_circ01034_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(30269-30041)(30269-30041)','458','50.655','1.1481'
'TAE_circ01033_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(28112-27423)(28112-27423)(28193-28112)(27484-27394)(28193-27484)','2263','35.5281','1.1497'
'TAE_circ01034_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(30269-30041)(30269-30041)','458','50.655','1.1481'
'TAE_circ01033_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(28112-27423)(28112-27423)(28193-28112)(27484-27394)(28193-27484)','2263','35.5281','1.1497'
'TAE_circ01034_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(30269-30041)(30269-30041)','458','50.655','1.1481'
'TAE_circ01033_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(28112-27423)(28112-27423)(28193-28112)(27484-27397)(28193-27484)','2260','35.4867','1.1444'
'TAE_circ01034_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(30269-30041)(30269-30041)','458','50.655','1.1481'
'TAE_circ01033_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(28112-27423)(28112-27423)(28193-28112)(27484-27394)(28193-27484)','2263','35.5281','1.1497'
'TAE_circ01034_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(30269-30041)(30269-30041)','458','50.655','1.1481'
'TAE_circ01033_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(28112-27423)(28112-27423)(28193-28112)(27484-27394)(28193-27484)','2263','35.5281','1.1497'
'TAE_circ01034_Traes_4DS_0A7E021B3|ta_iwgsc_4ds_v1_2304504(-):(30269-30041)(30269-30041)','458','50.655','1.1481'
'TAE_circ01035_Traes_4DS_256AB6665|ta_iwgsc_4ds_v1_2311530(+):(27388-27530)(27388-27530)','286','48.951','1.1875'
'TAE_circ01035_Traes_4DS_256AB6665|ta_iwgsc_4ds_v1_2311530(+):(27138-27459)(27138-27459)(27459-27530)','716','50.0','1.1059'
'TAE_circ01035_Traes_4DS_256AB6665|ta_iwgsc_4ds_v1_2311530(+):(27388-27530)(27388-27530)','286','48.951','1.1875'
'TAE_circ01036_Traes_4DS_35269C392|ta_iwgsc_4ds_v1_2311943(+):(12811-13208)(12811-13208)(13208-13748)(13153-13700)(13700-13748)','1934','58.7384','0.8808'
'TAE_circ01036_Traes_4DS_35269C392|ta_iwgsc_4ds_v1_2311943(+):(12811-13208)(12811-13208)(13208-13748)(13153-13700)(13700-13748)','1934','58.7384','0.8808'
'TAE_circ01036_Traes_4DS_35269C392|ta_iwgsc_4ds_v1_2311943(+):(12811-13208)(12811-13208)(13208-13748)(13153-13700)(13700-13748)','1934','58.7384','0.8808'
'TAE_circ01036_Traes_4DS_35269C392|ta_iwgsc_4ds_v1_2311943(+):(12811-13208)(12811-13208)(13208-13748)(13153-13700)(13700-13748)','1934','58.7384','0.8808'
'TAE_circ01036_Traes_4DS_35269C392|ta_iwgsc_4ds_v1_2311943(+):(12811-13208)(12811-13208)(13208-13748)(13153-13700)(13700-13748)','1934','58.7384','0.8808'
'TAE_circ01036_Traes_4DS_35269C392|ta_iwgsc_4ds_v1_2311943(+):(12811-13208)(12811-13208)(13208-13748)(13153-13700)(13700-13748)','1934','58.7384','0.8808'
'TAE_circ01037_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3121-3006)(3121-3006)','232','66.3793','0.6383'
'TAE_circ01038_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3170-3033)(3170-3033)','276','60.8696','0.8261'
'TAE_circ01039_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3197-3060)(3197-3060)','276','63.7681','0.8723'
'TAE_circ01040_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3448-3347)(3448-3347)','204','60.7843','0.55'
'TAE_circ01037_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3121-3006)(3121-3006)','232','66.3793','0.6383'
'TAE_circ01038_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3170-3033)(3170-3033)','276','60.8696','0.8261'
'TAE_circ01039_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3197-3060)(3197-3060)','276','63.7681','0.8723'
'TAE_circ01040_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3448-3347)(3448-3347)','204','60.7843','0.55'
'TAE_circ01037_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3121-3006)(3121-3006)','232','66.3793','0.6383'
'TAE_circ01038_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3170-3033)(3170-3033)','276','60.8696','0.8261'
'TAE_circ01039_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3197-3060)(3197-3060)','276','63.7681','0.8723'
'TAE_circ01040_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3448-3347)(3448-3347)','204','60.7843','0.55'
'TAE_circ01037_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3121-3006)(3121-3006)','232','66.3793','0.6383'
'TAE_circ01038_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3170-3033)(3170-3033)','276','60.8696','0.8261'
'TAE_circ01039_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3197-3060)(3197-3060)','276','63.7681','0.8723'
'TAE_circ01040_Traes_4DS_CC9F9317E|ta_iwgsc_4ds_v1_2313788(-):(3448-3347)(3448-3347)','204','60.7843','0.55'
'TAE_circ01041_Traes_4DS_ED23CCC93|ta_iwgsc_4ds_v1_2316545(-):(19441-19082)(19441-19082)(19523-19441)(19115-19026)(19523-19115)','1302','37.2504','1.0905'
'TAE_circ01041_Traes_4DS_ED23CCC93|ta_iwgsc_4ds_v1_2316545(-):(19441-19082)(19441-19082)(19523-19441)(19115-19026)(19523-19115)','1302','37.2504','1.0905'
'TAE_circ01041_Traes_4DS_ED23CCC93|ta_iwgsc_4ds_v1_2316545(-):(19441-19082)(19441-19082)(19523-19441)(19115-19026)(19523-19115)','1302','37.2504','1.0905'
'TAE_circ01041_Traes_4DS_ED23CCC93|ta_iwgsc_4ds_v1_2316545(-):(19441-19082)(19441-19082)(19523-19441)(19115-19026)(19523-19115)','1302','37.2504','1.0905'
'TAE_circ01041_Traes_4DS_ED23CCC93|ta_iwgsc_4ds_v1_2316545(-):(19441-19082)(19441-19082)(19523-19441)(19115-19026)(19523-19115)','1302','37.2504','1.0905'
'TAE_circ01041_Traes_4DS_ED23CCC93|ta_iwgsc_4ds_v1_2316545(-):(19441-19082)(19441-19082)(19523-19441)(19115-19026)(19523-19115)','1302','37.2504','1.0905'
'TAE_circ01042_Traes_4DS_093764887|ta_iwgsc_4ds_v1_2316678(-):(8519-8417)(8519-8417)','206','53.3981','0.7742'
'TAE_circ01043_Traes_4DS_093764887|ta_iwgsc_4ds_v1_2316678(-):(8613-8490)(8613-8490)','248','54.8387','0.5814'
'TAE_circ01044_Traes_4DS_0A0A9BE5B|ta_iwgsc_4ds_v1_2316983(-):(7492-7223)(7492-7223)(7537-7492)(7290-7065)(7537-7290)','1060','38.0189','1.1436'
'TAE_circ01044_Traes_4DS_0A0A9BE5B|ta_iwgsc_4ds_v1_2316983(-):(7492-7223)(7492-7223)(7537-7492)(7290-7065)(7537-7290)','1060','38.0189','1.1436'
'TAE_circ01044_Traes_4DS_0A0A9BE5B|ta_iwgsc_4ds_v1_2316983(-):(7492-7223)(7492-7223)(7537-7492)(7290-7065)(7537-7290)','1060','38.0189','1.1436'
'TAE_circ01044_Traes_4DS_0A0A9BE5B|ta_iwgsc_4ds_v1_2316983(-):(7492-7223)(7492-7223)(7537-7492)(7290-7065)(7537-7290)','1060','38.0189','1.1436'
'TAE_circ01044_Traes_4DS_0A0A9BE5B|ta_iwgsc_4ds_v1_2316983(-):(7492-7223)(7492-7223)(7537-7492)(7290-7099)(7537-7290)','1026','38.1092','1.1022'
'TAE_circ01045_Traes_4DS_83BA620C6|ta_iwgsc_4ds_v1_2318442(+):(4319-4437)(4319-4437)(4437-4684)(4349-4615)(4615-4684)','823','39.2467','0.9226'
'TAE_circ01045_Traes_4DS_83BA620C6|ta_iwgsc_4ds_v1_2318442(+):(4319-4437)(4319-4437)(4437-4684)(4349-4615)(4615-4684)','823','39.2467','0.9226'
'TAE_circ01046_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(607-470)(607-470)','276','59.4203','0.4386'
'TAE_circ01047_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(603-478)(603-478)','252','60.3175','0.4615'
'TAE_circ01048_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(626-495)(626-495)','264','57.5758','0.434'
'TAE_circ01049_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(626-501)(626-501)','252','56.3492','0.449'
'TAE_circ01050_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(639-502)(639-502)','276','58.6957','0.5'
'TAE_circ01051_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(631-502)(631-502)','260','57.6923','0.4706'
'TAE_circ01052_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(704-510)(704-510)','390','56.4103','0.4667'
'TAE_circ01053_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(648-514)(648-514)','270','60.0','0.4727'
'TAE_circ01054_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(691-515)(691-515)','354','57.6271','0.4571'
'TAE_circ01055_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(664-530)(664-530)','270','60.7407','0.5185'
'TAE_circ01056_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(635-531)(635-531)','210','57.1429','0.4286'
'TAE_circ01057_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(667-542)(667-542)','252','61.1111','0.54'
'TAE_circ01058_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(674-543)(674-543)','264','59.8485','0.5192'
'TAE_circ01059_Traes_4DS_CC45FE96E|ta_iwgsc_4ds_v1_2320048(-):(664-548)(664-548)','234','60.6838','0.5435'
'TAE_circ01060_Traes_4DS_85637526F|ta_iwgsc_4ds_v1_2325209(-):(1570-1427)(1570-1427)','288','67.3611','0.6167'
'TAE_circ01060_Traes_4DS_85637526F|ta_iwgsc_4ds_v1_2325209(-):(1570-1427)(1570-1427)','288','67.3611','0.6167'
'TAE_circ01061_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2107-1948)(2107-1948)','320','38.125','1.3462'
'TAE_circ01062_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2428-2241)(2428-2241)(2459-2428)(2318-1931)(2459-2318)','938','42.4307','1.1989'
'TAE_circ01061_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2107-1948)(2107-1948)','320','38.125','1.3462'
'TAE_circ01062_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2428-2241)(2428-2241)(2459-2428)(2318-1929)(2459-2318)','940','42.4468','1.2044'
'TAE_circ01061_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2107-1948)(2107-1948)','320','38.125','1.3462'
'TAE_circ01062_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2428-2241)(2428-2241)(2459-2428)(2318-1931)(2459-2318)','938','42.4307','1.1989'
'TAE_circ01061_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2078-1948)(2078-1948)(2107-2078)(1997-1916)(2107-1997)','485','38.1443','1.2561'
'TAE_circ01062_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2428-2241)(2428-2241)(2459-2428)(2318-2078)(2459-2318)','791','43.6157','1.1975'
'TAE_circ01061_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2107-1948)(2107-1948)','320','38.125','1.3462'
'TAE_circ01062_Traes_4DS_5BBCE1A2A|ta_iwgsc_4ds_v1_2327114(-):(2428-2241)(2428-2241)(2459-2428)(2318-1929)(2459-2318)','940','42.4468','1.2044'
'TAE_circ01063_Traes_4DS_747D5D3CA|ta_iwgsc_4ds_v1_992309(-):(1306-1175)(1306-1175)','264','53.7879','1.1515'
'TAE_circ01064_Traes_5AL_3BA70504C|ta_iwgsc_5al_v1_1127310(+):(420-585)(420-585)','332','44.5783','0.7619'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01065_Traes_5AL_2A666E07A|ta_iwgsc_5al_v1_1159454(-):(2444-2317)(2444-2317)','256','46.875','1.2222'
'TAE_circ01066_Traes_5AL_CA65D53B7|ta_iwgsc_5al_v1_1242777(-):(4154-3166)(4154-3166)(4186-4154)(3309-2918)(4186-3309)','3281','42.4261','1.0233'
'TAE_circ01067_Traes_5AL_CA65D53B7|ta_iwgsc_5al_v1_1242777(-):(3287-3170)(3287-3170)','236','58.4746','0.6829'
'TAE_circ01068_Traes_5AL_67F3722AA|ta_iwgsc_5al_v1_2671214(-):(964-823)(964-823)','284','37.3239','1.3043'
'TAE_circ01069_Traes_5AL_9AE0ED26A|ta_iwgsc_5al_v1_2682734(-):(2909-2797)(2909-2797)','226','46.9027','1.5238'
'TAE_circ01069_Traes_5AL_9AE0ED26A|ta_iwgsc_5al_v1_2682734(-):(2909-2797)(2909-2797)','226','46.9027','1.5238'
'TAE_circ01070_Traes_5AL_8286EA3C7|ta_iwgsc_5al_v1_2694836(+):(2672-2776)(2672-2776)','210','58.0952','0.7429'
'TAE_circ01070_Traes_5AL_8286EA3C7|ta_iwgsc_5al_v1_2694836(+):(2672-2776)(2672-2776)','210','58.0952','0.7429'
'TAE_circ01071_Traes_5AL_3A60F49E5|ta_iwgsc_5al_v1_2696672(+):(5986-6087)(5986-6087)','204','42.1569','0.5357'
'TAE_circ01071_Traes_5AL_3A60F49E5|ta_iwgsc_5al_v1_2696672(+):(5986-6087)(5986-6087)','204','42.1569','0.5357'
'TAE_circ01071_Traes_5AL_3A60F49E5|ta_iwgsc_5al_v1_2696672(+):(5986-6087)(5986-6087)','204','42.1569','0.5357'
'TAE_circ01071_Traes_5AL_3A60F49E5|ta_iwgsc_5al_v1_2696672(+):(5986-6087)(5986-6087)','204','42.1569','0.5357'
'TAE_circ01071_Traes_5AL_3A60F49E5|ta_iwgsc_5al_v1_2696672(+):(5986-6087)(5986-6087)','714','42.7171','0.8121'
'TAE_circ01072_Traes_5AL_31CDB68F2|ta_iwgsc_5al_v1_2701550(+):(767-981)(767-981)','430','49.3023','0.963'
'TAE_circ01072_Traes_5AL_31CDB68F2|ta_iwgsc_5al_v1_2701550(+):(767-981)(767-981)','430','49.3023','0.963'
'TAE_circ01072_Traes_5AL_31CDB68F2|ta_iwgsc_5al_v1_2701550(+):(767-981)(767-981)','430','49.3023','0.963'
'TAE_circ01072_Traes_5AL_31CDB68F2|ta_iwgsc_5al_v1_2701550(+):(767-981)(767-981)','430','49.3023','0.963'
'TAE_circ01073_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(3266-3164)(3266-3164)','206','39.8058','1.7333'
'TAE_circ01074_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(4001-3894)(4001-3894)','216','43.5185','2.6154'
'TAE_circ01073_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(3266-3164)(3266-3164)','206','39.8058','1.7333'
'TAE_circ01074_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(4001-3894)(4001-3894)','216','43.5185','2.6154'
'TAE_circ01073_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(3266-3164)(3266-3164)','206','39.8058','1.7333'
'TAE_circ01074_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(4001-3894)(4001-3894)','216','43.5185','2.6154'
'TAE_circ01073_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(3266-3164)(3266-3164)','206','39.8058','1.7333'
'TAE_circ01074_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(4001-3894)(4001-3894)','216','43.5185','2.6154'
'TAE_circ01073_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(3266-3164)(3266-3164)','206','39.8058','1.7333'
'TAE_circ01074_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(4001-3894)(4001-3894)','216','43.5185','2.6154'
'TAE_circ01074_Traes_5AL_A3A8264A8|ta_iwgsc_5al_v1_2710312(-):(4001-3894)(4001-3894)','216','43.5185','2.6154'
'TAE_circ01075_Traes_5AL_3AB38DAAD|ta_iwgsc_5al_v1_2731002(-):(5214-5110)(5214-5110)','210','58.0952','1.7727'
'TAE_circ01076_Traes_5AL_3AB38DAAD|ta_iwgsc_5al_v1_2731002(-):(5222-5118)(5222-5118)','210','58.0952','1.7727'
'TAE_circ01075_Traes_5AL_3AB38DAAD|ta_iwgsc_5al_v1_2731002(-):(5214-5110)(5214-5110)','210','58.0952','1.7727'
'TAE_circ01076_Traes_5AL_3AB38DAAD|ta_iwgsc_5al_v1_2731002(-):(5222-5118)(5222-5118)','210','58.0952','1.7727'
'TAE_circ01077_Traes_5AL_A962076C8|ta_iwgsc_5al_v1_2732576(+):(4488-4589)(4488-4589)','204','42.1569','1.0476'
'TAE_circ01077_Traes_5AL_A962076C8|ta_iwgsc_5al_v1_2732576(+):(4488-4589)(4488-4589)','204','42.1569','1.0476'
'TAE_circ01077_Traes_5AL_A962076C8|ta_iwgsc_5al_v1_2732576(+):(4488-4589)(4488-4589)','204','42.1569','1.0476'
'TAE_circ01077_Traes_5AL_A962076C8|ta_iwgsc_5al_v1_2732576(+):(4488-4589)(4488-4589)','204','42.1569','1.0476'
'TAE_circ01077_Traes_5AL_A962076C8|ta_iwgsc_5al_v1_2732576(+):(4488-4589)(4488-4589)','204','42.1569','1.0476'
'TAE_circ01077_Traes_5AL_A962076C8|ta_iwgsc_5al_v1_2732576(+):(4488-4589)(4488-4589)','204','42.1569','1.0476'
'TAE_circ01077_Traes_5AL_A962076C8|ta_iwgsc_5al_v1_2732576(+):(4488-4589)(4488-4589)','204','42.1569','1.0476'
'TAE_circ01077_Traes_5AL_A962076C8|ta_iwgsc_5al_v1_2732576(+):(4488-4589)(4488-4589)','204','42.1569','1.0476'
'TAE_circ01077_Traes_5AL_A962076C8|ta_iwgsc_5al_v1_2732576(+):(4488-4589)(4488-4589)','204','42.1569','1.0476'
'TAE_circ01078_Traes_5AL_206C0CE33|ta_iwgsc_5al_v1_2734377(-):(3579-3463)(3579-3463)','234','41.0256','1.6667'
'TAE_circ01078_Traes_5AL_206C0CE33|ta_iwgsc_5al_v1_2734377(-):(3579-3463)(3579-3463)','234','41.0256','1.6667'
'TAE_circ01078_Traes_5AL_206C0CE33|ta_iwgsc_5al_v1_2734377(-):(3579-3463)(3579-3463)','234','41.0256','1.6667'
'TAE_circ01078_Traes_5AL_206C0CE33|ta_iwgsc_5al_v1_2734377(-):(3579-3463)(3579-3463)','234','41.0256','1.6667'
'TAE_circ01079_Traes_5AL_1F37B022B1|ta_iwgsc_5al_v1_2738515(-):(421-1)(421-1)(4221-421)','4643','42.0849','0.8916'
'TAE_circ01079_Traes_5AL_1F37B022B1|ta_iwgsc_5al_v1_2738515(-):(380-1)(380-1)(4221-380)','4602','41.8296','0.8984'
