@relation relation name
@attribute Seq Name string
@attribute Width string
@attribute GC Content string
@attribute GC Ratio string
@data
'ath_circ_015103','593','36.425','1.2979'
'ath_circ_015104','3089','43.056','1.0213'
'ath_circ_015105','345','35.3623','1.3019'
'ath_circ_015106','668','33.6826','1.1028'
'ath_circ_015107','626','35.9425','0.9737'
'ath_circ_015108','1341','36.3908','1.1498'
'ath_circ_015109','1102','43.7387','1.3398'
'ath_circ_015110','5123','39.5862','1.0652'
'ath_circ_015111','5139','39.5991','1.0765'
'ath_circ_015112','426','38.4977','1.1867'
'ath_circ_015113','5703','39.4705','1.1336'
'ath_circ_015114','5138','39.7431','1.1183'
'ath_circ_015115','5196','39.6266','1.1315'
'ath_circ_015116','215','37.6744','0.4727'
'ath_circ_015117','463','38.2289','1.4247'
'ath_circ_015118','75','38.6667','8.6667'
'ath_circ_015119','369','44.7154','2.9286'
'ath_circ_015120','170','51.7647','3.8889'
'ath_circ_015121','47','48.9362','4.75'
'ath_circ_015122','295','47.1186','0.8784'
'ath_circ_015123','815','41.8405','0.9375'
'ath_circ_015124','481','43.4511','1.2473'
'ath_circ_015125','223','43.0493','1.2326'
'ath_circ_015126','223','42.6009','1.2093'
'ath_circ_015127','395','42.7848','1.0361'
'ath_circ_015128','330','45.1515','0.6932'
'ath_circ_015129','308','42.5325','1.1129'
'ath_circ_015130','1495','40.602','1.0646'
'ath_circ_015131','147','51.7007','0.4615'
'ath_circ_015132','156','52.5641','0.4386'
'ath_circ_015133','99','52.5253','0.3'
'ath_circ_015134','168','41.0714','0.5333'
'ath_circ_015135','49','44.898','0.2941'
'ath_circ_015136','1217','40.756','1.2143'
'ath_circ_015137','4499','38.9642','0.9652'
'ath_circ_015138','442','40.0452','1.0114'
'ath_circ_015139','547','41.8647','1.2673'
'ath_circ_015140','406','45.0739','1.6522'
'ath_circ_015141','235','41.7021','1.8824'
'ath_circ_015142','78','30.7692','5.0'
'ath_circ_015143','261','48.659','1.1525'
'ath_circ_015144','142','49.2958','0.3208'
'ath_circ_015145','172','49.4186','0.1644'
'ath_circ_015146','172','49.4186','0.1644'
'ath_circ_015147','91','43.956','1.5'
'ath_circ_015148','194','43.299','2.1111'
'ath_circ_015149','190','41.5789','1.1351'
'ath_circ_015150','64','39.0625','1.7778'
'ath_circ_015151','358','41.3408','1.0274'
'ath_circ_015152','88','50.0','6.3333'
'ath_circ_015153','96','47.9167','6.6667'
'ath_circ_015154','162','45.679','9.5714'
'ath_circ_015155','90','47.7778','7.6'
'ath_circ_015156','99','44.4444','21.0'
'ath_circ_015157','162','45.679','13.8'
'ath_circ_015158','72','41.6667','29.0'
'ath_circ_015159','162','44.4444','17.0'
'ath_circ_015160','72','41.6667','29.0'
'ath_circ_015161','150','44.6667','15.75'
'ath_circ_015162','166','43.9759','17.25'
'ath_circ_015163','150','43.3333','20.6667'
'ath_circ_015164','131','43.5115','18.0'
'ath_circ_015165','117','44.4444','16.3333'
'ath_circ_015166','121','44.6281','17.0'
'ath_circ_015167','84','46.4286','12.0'
'ath_circ_015168','105','45.7143','15.0'
'ath_circ_015169','84','47.619','12.3333'
'ath_circ_015170','83','48.1928','12.3333'
'ath_circ_015171','105','45.7143','15.0'
'ath_circ_015172','84','46.4286','12.0'
'ath_circ_015173','94','45.7447','13.3333'
'ath_circ_015174','77','45.4545','10.6667'
'ath_circ_015175','71','45.0704','9.6667'
'ath_circ_015176','230','38.6957','0.7451'
'ath_circ_015177','233','38.6266','0.8'
'ath_circ_015178','214','38.785','0.766'
'ath_circ_015179','254','52.7559','1.5769'
'ath_circ_015180','136','46.3235','1.7391'
'ath_circ_015181','166','40.9639','0.4783'
'ath_circ_015182','384','36.4583','1.0'
'ath_circ_015183','72','45.8333','0.7368'
'ath_circ_015184','123','41.4634','2.6429'
'ath_circ_015185','482','41.7012','1.8714'
'ath_circ_015186','87','45.977','1.5'
'ath_circ_015187','623','38.8443','1.6022'
'ath_circ_015188','872','38.8761','1.0422'
'ath_circ_015189','1028','40.0778','1.0914'
'ath_circ_015190','283','40.9894','1.7619'
'ath_circ_015191','80','38.75','1.8182'
'ath_circ_015192','268','35.4478','1.0213'
'ath_circ_015193','94','41.4894','2.0'
'ath_circ_015194','148','46.6216','3.3125'
'ath_circ_015195','98','52.0408','2.0'
'ath_circ_015196','524','41.2214','1.1386'
'ath_circ_015197','714','32.7731','0.918'
'ath_circ_015198','93','44.086','0.4643'
'ath_circ_015199','52','40.3846','2.5'
'ath_circ_015200','798','59.2732','5.4795'
'ath_circ_015201','50','48.0','0.0435'
'ath_circ_015202','8341','34.0607','0.8569'
'ath_circ_015203','4622','33.8165','0.8388'
'ath_circ_015204','24471','33.7828','0.9873'
'ath_circ_015205','321','36.1371','1.7619'
'ath_circ_015206','4561','33.7207','0.871'
'ath_circ_015207','14995','34.2381','0.9272'
'ath_circ_015208','94','42.5532','2.0769'
'ath_circ_015209','493','41.5822','0.9159'
'ath_circ_015210','4536','33.1129','0.8635'
'ath_circ_015211','10129','34.4851','0.9373'
'ath_circ_015212','874','36.7277','0.4591'
'ath_circ_015213','8641','33.7345','1.1293'
'ath_circ_015214','9362','33.2087','1.1295'
'ath_circ_015215','381','43.5696','1.5152'
'ath_circ_015216','9383','33.2303','1.14'
'ath_circ_015217','9373','33.1377','1.1347'
'ath_circ_015218','9385','33.2339','1.1334'
'ath_circ_015219','9374','33.1662','1.1338'
'ath_circ_015220','9384','33.1948','1.1409'
'ath_circ_015221','9390','33.099','1.1346'
'ath_circ_015222','9363','33.2479','1.1278'
'ath_circ_015223','9355','33.2229','1.1288'
'ath_circ_015224','9368','33.1447','1.1311'
'ath_circ_015225','9348','33.1194','1.1352'
'ath_circ_015226','9351','33.1515','1.1291'
'ath_circ_015227','9365','33.134','1.1283'
'ath_circ_015228','253','39.1304','1.0625'
'ath_circ_015229','9363','33.1518','1.1304'
'ath_circ_015230','9357','33.1944','1.1332'
'ath_circ_015231','9368','33.2195','1.133'
'ath_circ_015232','9355','33.2656','1.1315'
'ath_circ_015233','9338','33.2084','1.1269'
'ath_circ_015234','9810','32.9766','1.0911'
'ath_circ_015235','4607','34.86','1.0803'
'ath_circ_015236','1807','39.679','1.1088'
'ath_circ_015237','396','41.9192','0.9529'
'ath_circ_015238','103','38.835','1.0'
'ath_circ_015239','60','41.6667','1.7778'
'ath_circ_015240','85','38.8235','1.3571'
'ath_circ_015241','481','38.0457','0.9263'
'ath_circ_015242','633','37.2828','0.9667'
'ath_circ_015243','81','40.7407','1.5385'
'ath_circ_015244','731','38.9877','1.5676'
'ath_circ_015245','1662','37.1239','1.4879'
'ath_circ_015246','711','37.6934','1.6275'
'ath_circ_015247','1433','37.9623','0.9498'
'ath_circ_015248','969','37.9773','1.1272'
'ath_circ_015249','180','42.7778','1.3333'
'ath_circ_015250','5829','34.397','1.0253'
'ath_circ_015251','5817','34.3132','1.006'
'ath_circ_015252','5797','34.2246','1.0101'
'ath_circ_015253','125','44.8','0.931'
'ath_circ_015254','947','36.8532','1.5662'
'ath_circ_015255','631','37.2425','1.2381'
'ath_circ_015256','1306','37.2129','1.1892'
'ath_circ_015257','671','43.3681','1.1241'
'ath_circ_015258','560','40.0','1.055'
'ath_circ_015259','91','46.1538','1.625'
'ath_circ_015260','66','40.9091','2.375'
'ath_circ_015261','854','42.0375','1.1369'
'ath_circ_015262','81','41.9753','0.8889'
'ath_circ_015263','200','32.0','0.7778'
'ath_circ_015264','3305','37.4584','1.2107'
'ath_circ_015265','810','38.7654','1.3259'
'ath_circ_015266','1970','38.731','0.7911'
'ath_circ_015267','358','39.1061','0.75'
'ath_circ_015268','135','42.963','1.0714'
'ath_circ_015269','824','39.8058','1.2013'
'ath_circ_015270','1005','38.5075','1.2632'
'ath_circ_015271','1406','38.2646','1.251'
'ath_circ_015272','1705','38.4164','1.2822'
'ath_circ_015273','2036','38.0157','1.2832'
'ath_circ_015274','392','35.9694','1.2742'
'ath_circ_015275','793','36.8222','1.2462'
'ath_circ_015276','1222','41.4894','1.4853'
'ath_circ_015277','69','33.3333','0.6429'
'ath_circ_015278','299','44.1472','1.2'
'ath_circ_015279','314','35.6688','1.1538'
'ath_circ_015280','200','46.5','1.2143'
'ath_circ_015281','163','44.1718','1.4'
'ath_circ_015282','194','40.7216','0.8372'
'ath_circ_015283','701','40.7989','0.8816'
'ath_circ_015284','167','43.7126','1.2121'
'ath_circ_015285','2727','38.1738','0.7614'
'ath_circ_015286','1508','41.6446','1.1216'
'ath_circ_015287','242','47.9339','1.6977'
'ath_circ_015288','376','38.8298','0.5532'
'ath_circ_015289','93','37.6344','0.75'
'ath_circ_015290','93','37.6344','0.75'
'ath_circ_015291','349','41.8338','1.3934'
'ath_circ_015292','105','44.7619','1.2381'
'ath_circ_015293','444','45.4955','1.4634'
'ath_circ_015294','5943','39.3572','0.8519'
'ath_circ_015295','1262','43.1854','0.7302'
'ath_circ_015296','96','37.5','0.8947'
'ath_circ_015297','90','48.8889','0.5172'
'ath_circ_015298','90','48.8889','0.5714'
'ath_circ_015299','84','44.0476','0.6087'
'ath_circ_015300','90','45.5556','0.64'
'ath_circ_015301','84','44.0476','0.6087'
'ath_circ_015302','90','45.5556','0.64'
'ath_circ_015303','508','43.8976','0.9735'
'ath_circ_015304','371','36.9272','0.8514'
'ath_circ_015305','112','45.5357','0.7'
'ath_circ_015306','289','38.7543','1.1538'
'ath_circ_015307','1347','38.0846','0.9'
'ath_circ_015308','501','38.3234','0.9592'
'ath_circ_015309','444','34.6847','0.7303'
'ath_circ_015310','1562','39.1805','1.0'
'ath_circ_015311','1186','40.0506','1.5401'
'ath_circ_015312','449','41.4254','1.0667'
'ath_circ_015313','602','42.3588','1.3611'
'ath_circ_015314','219','45.2055','1.6053'
'ath_circ_015315','69','47.8261','1.5385'
'ath_circ_015316','485','39.3814','1.6901'
'ath_circ_015317','678','39.6755','1.8617'
'ath_circ_015318','868','39.977','1.7109'
'ath_circ_015319','287','38.3275','1.8205'
'ath_circ_015320','480','39.1667','2.0323'
'ath_circ_015321','100','44.0','2.6667'
'ath_circ_015322','97','45.3608','2.6667'
'ath_circ_015323','79','45.5696','2.2727'
'ath_circ_015324','185','42.1622','0.8571'
'ath_circ_015325','107','41.1215','4.5'
'ath_circ_015326','116','43.9655','0.7586'
'ath_circ_015327','87','49.4253','0.6538'
'ath_circ_015328','352','33.2386','1.2941'
'ath_circ_015329','95','41.0526','0.56'
'ath_circ_015330','583','38.2504','1.0841'
'ath_circ_015331','71','39.4366','1.3333'
'ath_circ_015332','933','37.5134','1.5735'
'ath_circ_015333','709','36.5303','1.4206'
'ath_circ_015334','456','39.9123','1.3947'
'ath_circ_015335','121','31.405','1.375'
'ath_circ_015336','690','37.5362','0.7619'
'ath_circ_015337','100','45.0','0.5'
'ath_circ_015338','777','35.0064','1.0148'
'ath_circ_015339','523','35.1816','1.1905'
'ath_circ_015340','710','38.169','0.8562'
'ath_circ_015341','486','37.6543','0.7264'
'ath_circ_015342','1021','37.904','0.8084'
'ath_circ_015343','279','39.0681','0.8793'
'ath_circ_015344','1897','35.7406','0.7519'
'ath_circ_015345','1706','35.6389','0.7175'
'ath_circ_015346','676','37.7219','0.7'
'ath_circ_015347','1058','35.0662','0.6864'
'ath_circ_015348','500','36.0','0.7308'
'ath_circ_015349','501','42.1158','0.529'
'ath_circ_015350','345','43.7681','0.4245'
'ath_circ_015351','177','49.1525','0.45'
'ath_circ_015352','1216','44.7368','0.679'
'ath_circ_015353','543','38.1215','0.9528'
'ath_circ_015354','354','39.2655','0.9041'
'ath_circ_015355','516','40.5039','0.9352'
'ath_circ_015356','434','39.8618','0.73'
'ath_circ_015357','408','39.7059','2.0'
'ath_circ_015358','144','41.6667','1.5'
'ath_circ_015359','374','41.9786','1.1806'
'ath_circ_015360','374','41.9786','1.1806'
'ath_circ_015361','324','46.6049','1.3231'
'ath_circ_015362','234','46.1538','0.8947'
'ath_circ_015363','1165','36.9957','0.9071'
'ath_circ_015364','696','37.931','0.7718'
'ath_circ_015365','676','36.8343','0.8309'
'ath_circ_015366','115','33.0435','1.0'
'ath_circ_015367','484','41.9421','0.8972'
'ath_circ_015368','2067','35.8491','0.8525'
'ath_circ_015369','178','32.0225','0.9'
'ath_circ_015370','1614','41.4498','1.2375'
'ath_circ_015371','518','42.6641','1.0463'
'ath_circ_015372','130','31.5385','0.7826'
'ath_circ_015373','1572','39.0585','0.855'
'ath_circ_015374','579','41.4508','0.9048'
'ath_circ_015375','143','45.4545','0.9118'
'ath_circ_015376','894','36.2416','1.0637'
'ath_circ_015377','450','37.3333','1.1'
'ath_circ_015378','272','40.4412','1.1569'
'ath_circ_015379','160','40.625','1.4074'
'ath_circ_015380','48','43.75','3.2'
'ath_circ_015381','114','44.7368','2.1875'
'ath_circ_015382','328','34.1463','0.9649'
'ath_circ_015383','370','34.0541','0.8806'
'ath_circ_015384','812','39.4089','0.7582'
'ath_circ_015385','812','39.4089','0.7486'
'ath_circ_015386','142','45.7746','1.2414'
'ath_circ_015387','350','44.8571','0.8471'
'ath_circ_015388','7786','36.0262','0.8576'
'ath_circ_015389','7732','36.1226','0.8645'
'ath_circ_015390','81','56.7901','0.122'
'ath_circ_015391','719','43.1154','1.2302'
'ath_circ_015392','330','40.6061','1.3103'
'ath_circ_015393','589','42.9542','1.3645'
'ath_circ_015394','407','45.4545','1.4667'
'ath_circ_015395','96','46.875','2.75'
'ath_circ_015396','1405','37.9359','1.4791'
'ath_circ_015397','87','36.7816','1.6667'
'ath_circ_015398','90','34.4444','1.2143'
'ath_circ_015399','89','33.7079','1.1429'
'ath_circ_015400','93','26.8817','0.7857'
'ath_circ_015401','148','29.7297','1.0'
'ath_circ_015402','149','29.5302','1.0'
'ath_circ_015403','174','44.2529','1.0263'
'ath_circ_015404','52','51.9231','1.4545'
'ath_circ_015405','111','28.8288','0.7778'
'ath_circ_015406','431','36.4269','0.4144'
'ath_circ_015407','300','43.0','1.3889'
'ath_circ_015408','88','48.8636','1.5294'
'ath_circ_015409','10971','40.2698','0.9134'
'ath_circ_015410','10977','40.2751','0.913'
'ath_circ_015411','11113','40.2502','0.9214'
'ath_circ_015412','11143','40.2136','0.9158'
'ath_circ_015413','117','41.0256','0.5'
'ath_circ_015414','10654','40.3792','0.9326'
'ath_circ_015415','11140','40.2334','0.9203'
'ath_circ_015416','81','45.679','0.6818'
'ath_circ_015417','11018','40.2886','0.9233'
'ath_circ_015418','11139','40.2998','0.9184'
'ath_circ_015419','11145','40.2871','0.9188'
'ath_circ_015420','2176','38.2353','0.7854'
'ath_circ_015421','11002','40.3563','0.9171'
'ath_circ_015422','10899','40.4716','0.9262'
'ath_circ_015423','11128','40.2678','0.9199'
'ath_circ_015424','11148','40.2494','0.9216'
'ath_circ_015425','11154','40.2367','0.9212'
'ath_circ_015426','11112','40.2448','0.9185'
'ath_circ_015427','11132','40.2533','0.9191'
'ath_circ_015428','532','40.2256','0.7686'
'ath_circ_015429','10911','40.4546','0.9158'
'ath_circ_015430','11051','40.295','0.9144'
'ath_circ_015431','11151','40.2924','0.9176'
'ath_circ_015432','11183','40.1681','0.9139'
'ath_circ_015433','11166','40.2024','0.9176'
'ath_circ_015434','11151','40.2475','0.9163'
'ath_circ_015435','10558','40.3959','0.9194'
'ath_circ_015436','2486','40.3057','0.859'
'ath_circ_015437','701','37.3752','1.1301'
'ath_circ_015438','10333','38.469','1.2897'
'ath_circ_015439','10654','38.5395','1.2939'
'ath_circ_015440','725','39.4483','0.9589'
'ath_circ_015441','120','40.8333','1.1304'
'ath_circ_015442','110','40.0','0.3333'
'ath_circ_015443','289','44.6367','0.72'
'ath_circ_015444','138','40.5797','1.0'
'ath_circ_015445','1011','42.1365','1.0'
'ath_circ_015446','450','31.7778','1.3833'
'ath_circ_015447','63','46.0317','1.0714'
'ath_circ_015448','240','37.9167','1.7576'
'ath_circ_015449','1058','41.2098','1.9459'
'ath_circ_015450','1888','39.4068','1.5923'
'ath_circ_015451','93','36.5591','3.25'
'ath_circ_015452','391','42.1995','1.75'
'ath_circ_015453','837','41.0992','1.4928'
'ath_circ_015454','87','39.0805','2.0909'
'ath_circ_015455','370','41.8919','1.3485'
'ath_circ_015456','598','37.4582','1.383'
'ath_circ_015457','128','47.6562','1.3462'
'ath_circ_015458','83','38.5542','1.4615'
'ath_circ_015459','296','36.4865','1.5714'
'ath_circ_015460','45','53.3333','2.4286'
'ath_circ_015461','323','40.8669','0.65'
'ath_circ_015462','75','36.0','26.0'
'ath_circ_015463','3499','35.8388','0.9748'
'ath_circ_015464','3639','35.7241','0.9697'
'ath_circ_015465','3895','35.6098','0.9843'
'ath_circ_015466','3879','35.4731','0.9827'
'ath_circ_015467','555','41.8018','0.7984'
'ath_circ_015468','245','42.8571','0.75'
'ath_circ_015469','96','44.7917','20.5'
'ath_circ_015470','105','46.6667','23.5'
'ath_circ_015471','96','45.8333','21.0'
'ath_circ_015472','86','41.8605','0.5652'
'ath_circ_015473','556','37.9496','0.7154'
'ath_circ_015474','220','43.1818','1.0213'
'ath_circ_015475','219','42.9224','1.0435'
'ath_circ_015476','381','38.8451','0.8272'
'ath_circ_015477','171','49.7076','0.9318'
'ath_circ_015478','171','49.7076','0.9318'
'ath_circ_015479','79','44.3038','0.6667'
'ath_circ_015480','71','38.0282','0.35'
'ath_circ_015481','156','41.0256','1.1333'
'ath_circ_015482','108','41.6667','0.25'
'ath_circ_015483','380','45.5263','0.6476'
'ath_circ_015484','133','40.6015','0.5'
'ath_circ_015485','200','40.0','0.6667'
'ath_circ_015486','565','34.3363','0.8654'
'ath_circ_015487','1084','42.4354','0.6667'
'ath_circ_015488','255','49.0196','0.5625'
'ath_circ_015489','277','48.0144','0.5287'
'ath_circ_015490','450','39.1111','0.5856'
'ath_circ_015491','450','39.1111','0.5856'
'ath_circ_015492','505','40.5941','0.7672'
'ath_circ_015493','78','42.3077','0.7368'
'ath_circ_015494','519','38.921','0.7265'
'ath_circ_015495','92','31.5217','0.16'
'ath_circ_015496','399','39.599','1.2571'
'ath_circ_015497','65','44.6154','1.2308'
'ath_circ_015498','765','38.5621','1.8095'
'ath_circ_015499','82','39.0244','3.0'
'ath_circ_015500','1389','45.2124','1.1216'
'ath_circ_015501','1872','43.5363','1.1279'
'ath_circ_015502','342','41.5205','1.1194'
'ath_circ_015503','405','41.2346','1.141'
'ath_circ_015504','90','46.6667','0.2727'
'ath_circ_015505','2631','36.222','0.8505'
'ath_circ_015506','220','48.1818','1.5854'
'ath_circ_015507','410','40.2439','1.619'
'ath_circ_015508','1261','38.6201','0.9325'
'ath_circ_015509','451','37.2506','0.8667'
'ath_circ_015510','757','40.5548','0.8951'
'ath_circ_015511','8118','35.8463','0.9361'
'ath_circ_015512','8079','35.8213','0.9229'
'ath_circ_015513','16342','35.8769','0.9217'
'ath_circ_015514','8138','36.1268','0.9191'
'ath_circ_015515','8167','36.1332','0.9187'
'ath_circ_015516','8193','35.9209','0.921'
'ath_circ_015517','8179','35.909','0.9221'
'ath_circ_015518','8149','35.9553','0.9188'
'ath_circ_015519','8170','36.0465','0.9198'
'ath_circ_015520','7486','36.7085','0.9203'
'ath_circ_015521','7798','36.5991','0.9232'
'ath_circ_015522','7915','36.5382','0.919'
'ath_circ_015523','8191','36.0884','0.9145'
'ath_circ_015524','8087','36.1321','0.9111'
'ath_circ_015525','8184','36.0582','0.9125'
'ath_circ_015526','8145','36.0835','0.9109'
'ath_circ_015527','8161','35.9882','0.9146'
'ath_circ_015528','7954','36.1328','0.9328'
'ath_circ_015529','8040','35.9701','0.9216'
'ath_circ_015530','2442','38.8206','0.8588'
'ath_circ_015531','292','43.8356','0.8551'
'ath_circ_015532','946','39.5349','0.7156'
'ath_circ_015533','942','39.4904','0.7222'
'ath_circ_015534','726','39.2562','1.6147'
'ath_circ_015535','174','45.4023','0.9268'
'ath_circ_015536','140','39.2857','0.6176'
'ath_circ_015537','808','41.2129','0.6485'
'ath_circ_015538','132','46.9697','0.5122'
'ath_circ_015539','144','47.2222','0.5455'
'ath_circ_015540','364','47.8022','0.6893'
'ath_circ_015541','96','45.8333','0.2941'
'ath_circ_015542','110','46.3636','0.4167'
'ath_circ_015543','190','38.4211','1.7037'
'ath_circ_015544','319','36.6771','2.7742'
'ath_circ_015545','536','37.8731','2.2222'
'ath_circ_015546','105','41.9048','2.3846'
'ath_circ_015547','104','41.3462','2.3077'
'ath_circ_015548','187','33.1551','1.2963'
'ath_circ_015549','103','43.6893','0.25'
'ath_circ_015550','325','44.0','0.9861'
'ath_circ_015551','107','47.6636','0.8889'
